Rx,u
209.16079436258806,0.905940601679593
213.26073030108904,0.9204717475930997
215.8872517616912,0.9298041268114534
217.55285073670723,0.9357313739116173
218.96220371556697,0.9407521657257094
220.17937219730942,0.9450922441513554
221.1402946828956,0.9485211665589197
222.22934016655987,0.9524099597454992
